Date,Type,Link
2019-01-18 22:48:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6492076741719392256
2019-01-18 14:40:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6491625282519212032
2019-01-18 13:48:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6491719269552914432
2019-01-17 09:55:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6491561634950053888
2019-01-16 23:23:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6491083767179022336
2019-01-15 16:59:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6490853041116454913
2019-01-12 19:17:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6489728252221939712
2019-01-11 17:36:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AlyndaCourse%3A434461
2019-01-10 21:08:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6489051361202700288
2019-01-10 17:49:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6489033567765569536
2019-01-10 07:12:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6489008809640624128
2019-01-09 22:28:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6488807830089400320
2019-01-09 21:30:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6488713382672244736
2019-01-08 20:12:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6488428077180293120
2019-01-08 20:12:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6488429015802744832
2018-12-31 10:00:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6483939800431751168
2018-12-30 09:23:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6484752000717332480
2018-12-29 22:50:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6484846361459060736
2018-12-24 09:40:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6482870254174240768
2018-12-23 18:59:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6482679885989969920
2018-12-23 16:04:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6482598837130194944
2018-12-23 16:02:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6482468814889066496
2018-12-22 12:07:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6481949712248242176
2018-12-22 12:03:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6481963259426537472
2018-12-19 09:37:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6476947954451124224
2018-12-19 07:30:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6480674110367113217
2018-12-18 17:17:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6478666113067544576
2018-12-14 15:22:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6479154968703098880
2018-12-06 07:10:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6476176969191956480
2018-12-04 20:13:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7304510874779573134
2018-12-03 09:49:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6475271568783216640
2018-12-02 07:42:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6473911900143910912
2018-11-28 17:54:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6473224259262124032
2018-11-25 14:20:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6472137372069883904
2018-11-19 09:15:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6469610338882068480
2018-11-18 17:17:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6469470649860521984
2018-11-07 19:00:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6465684223599607808
2018-11-02 05:49:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6463438293991329792
2018-11-01 12:20:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6463715095686975488
2018-11-01 10:30:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6463647255336488960
2018-10-31 16:14:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6462628788432879616
2018-10-25 22:21:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8214493768809855409
2018-10-25 22:18:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A9169862247004565750
2018-10-25 22:06:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6461124420076335104
2018-10-25 22:03:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6461124420076335104?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6461124420076335104%2C6461323727555563521%29
2018-10-25 21:38:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6461285969189572608
2018-10-25 21:37:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6461203456437821440
2018-10-22 18:15:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6459956452567052288
2018-10-21 09:41:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6459091774093688832
2018-10-21 09:40:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6458665463382573056
2018-10-21 09:40:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6459137130244378624
2018-10-16 10:35:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6457676244547833857
2018-10-15 14:04:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6457526840994078720
2018-10-11 17:44:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6456200523522539520
2018-10-11 13:57:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6452932383476981760?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6452932383476981760%2C6456145769492811776%29
2018-10-06 16:48:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6453969925663920128?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6453969925663920128%2C6454278829513940992%29
2018-10-06 16:46:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6453256308601815040
2018-10-05 08:58:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6453864344454197249
2018-10-04 08:03:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6448897526224429056
2018-10-04 05:21:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6452919113927979008
2018-10-04 05:20:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A9077756370624166270
2018-10-04 05:14:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6452485357647728640
2018-09-27 16:08:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6451085769531625472
2018-09-26 11:23:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6450615913795317760
2018-09-20 16:59:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6448426449207648257
2018-09-19 12:08:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6448136525686284288
2018-09-17 12:29:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6446826013631479808
2018-09-16 16:35:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6446572105210433536
2018-09-14 08:57:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6446081868969447424
2018-09-13 17:49:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6445931863956561920
2018-09-13 17:48:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6445933576172244992
2018-09-13 17:45:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6446053417067507712
2018-09-13 13:31:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6445964509411713024
2018-09-12 15:29:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6443516740272996352
2018-09-12 11:58:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6445428617970356224
2018-09-10 22:14:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6445003227925741568
2018-09-10 15:00:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6444632005266194432
2018-09-09 13:00:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6443503506866479104
2018-09-09 12:59:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6443694908288040960
2018-09-06 07:42:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6443038561225699328
2018-09-06 07:41:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6442283750679203840
2018-09-04 16:53:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6442373512513482752
2018-09-03 08:56:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6431619226426974208
2018-08-31 22:43:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6440999916788678656
2018-08-30 20:23:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6440511130518507521
2018-08-30 20:22:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6440230532574900224
2018-08-30 06:10:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6439975324888502272
2018-08-26 23:27:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6439496028306632704
2018-08-24 23:05:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6438657947089276929
2018-08-24 23:04:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6438785954361733120
2018-08-21 08:55:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6437330069559005184
2018-08-20 21:54:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6437392710453334017
2018-08-20 21:53:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6437421259599990784
2018-08-20 09:51:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6437242040685334528
2018-08-19 20:38:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6436868005119950848
2018-08-18 09:42:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6436097998639505408
2018-08-17 17:12:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6436162069761925120
2018-08-14 14:51:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8874206550838494386
2018-08-14 14:14:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7673268774990182672
2018-08-14 10:29:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6434817298632105984
2018-08-14 09:15:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6434759315931881472
2018-08-14 09:13:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6434871335855415296
2018-08-14 05:34:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6434476967625523200
2018-08-14 05:32:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6434784080814051328
2018-08-13 14:21:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6434719760751083520
2018-08-13 08:31:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6434049491820773376
2018-08-12 12:01:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6432560338507489280
2018-08-11 19:50:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6433589916910829568
2018-08-10 00:25:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6433155498568220672
2018-08-09 23:51:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6432613687386865664
2018-08-08 21:24:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6425077656269647872
2018-08-03 17:07:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6431109868979048448
2018-07-31 13:45:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6429743206946209792
2018-07-30 22:59:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6428704069300297728
2018-07-25 23:19:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6427765515284029440
2018-07-20 21:11:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6421849572162830336
2018-07-07 13:18:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6421303574910894080
2018-06-18 14:06:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6414416566972223488
2018-06-12 08:06:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6410275474332749824
2018-06-10 11:48:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6411494821290217472
2018-05-19 12:36:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6402297635331457024
2018-05-11 20:38:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6400393176808517632
2018-05-08 06:33:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6398942848477126656
2018-05-08 06:32:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6398942848477126656?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6398942848477126656%2C6399134379213492224%29
2018-05-02 15:36:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6397369183109201920
2018-05-01 00:24:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6396319562408792064
2018-05-01 00:21:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6396746807010947072
2018-05-01 00:19:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6396643658438885376
2018-05-01 00:05:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6394783100315930624
2018-04-30 05:53:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6391419715784445952
2018-04-17 21:41:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6389453161018593280
2018-04-16 19:47:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6391582928366899200
2018-04-16 00:30:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6389212445579235328
2018-04-10 21:31:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6389485890804158464
2018-03-26 12:11:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6383987738043129856
2018-03-26 12:06:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6383791743359426561
2018-03-20 12:06:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6381805158967443456
2018-03-15 15:13:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6375277629129527296
2018-03-12 23:09:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6378251320519909376
2018-03-12 22:49:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6379004807880990720
2018-03-12 04:28:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6378580697979895808
2018-03-11 15:14:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6377860422745227264
2018-03-07 18:52:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8042689091639831403
2018-03-02 15:23:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6374583138739458049
2018-03-01 22:46:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7682797571443869605
2018-02-21 14:46:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6369815623890923521
2018-02-20 23:08:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6370560646550953984
2018-02-14 13:38:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7698160640983932473
2018-02-10 19:22:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6368069224761561088
2018-02-08 19:50:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6367347591230816256
2018-01-27 14:44:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6362949278700236800
2018-01-24 13:43:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7344159235206633356
2018-01-24 10:54:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6361826401661779968
2018-01-22 13:44:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6360888022417969152
2018-01-22 06:40:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6361090298369712128
2018-01-21 18:49:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6360541377754861569
2018-01-21 11:50:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6360142864936239104
2018-01-21 11:49:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6360416244012843008
2018-01-19 23:13:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6360239346313891840
2018-01-19 16:17:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6360061971886411776
2018-01-19 05:42:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6359199178027073536
2018-01-18 18:28:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6359695797713412097
2018-01-18 17:52:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6358986118003851264
2018-01-14 10:38:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6357588496135254016
2018-01-14 08:38:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6357950525358510081
2018-01-12 07:05:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6356947777234178048
2018-01-07 21:21:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6355368508330778624
2017-12-30 12:14:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6352495303605657600
2017-12-25 23:06:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6350684799144984576
2017-12-21 18:32:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8623845612629258824
2017-12-20 13:23:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6347770476114251776
2017-12-19 19:20:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7284210600861509122
2017-12-19 19:17:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6348476988809895936
2017-12-18 09:40:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6348435105790324736
2017-12-13 07:50:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8671990811101083587
2017-12-11 14:03:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6343821841836183552
2017-12-09 13:11:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6344245987887898624
2017-12-05 13:35:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6343767899118845952?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6343767899118845952%2C6343797580480282625%29
2017-12-05 13:31:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6342636186527428608
2017-12-03 19:24:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7543691098192361056
2017-12-02 21:36:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6342018172660568064
2017-11-29 10:39:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6340615068358631424
2017-11-29 07:24:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6340559502554857472
2017-11-22 20:30:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6339062227303223296
2017-11-22 19:47:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6339001660450447360?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6339001660450447360%2C6339075784094863361%29
2017-11-22 06:21:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6338779120482291712
2017-11-21 19:45:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6338770043777744896
2017-11-21 14:17:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6338688501902639104
2017-11-21 14:01:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6338376921574973440?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6338376921574973440%2C6338672798596243456%29
2017-11-20 19:28:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6338386053463896065
2017-11-20 19:26:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6338008304433795072
2017-11-17 13:06:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6337020349657423872
2017-11-13 22:02:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6335568930643550208
2017-11-08 22:22:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7591813554711026457
2017-11-08 21:31:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6333505077986230272
2017-11-08 21:25:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6333902312469196800
2017-11-08 20:57:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6333566252417585152
2017-11-08 19:12:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6334021555483406336
2017-11-05 23:00:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6333002679656292352
2017-11-05 22:26:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6332973446380818432
2017-10-30 19:26:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8860981350702606223
2017-10-28 22:08:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6329961453759528960
2017-10-19 11:53:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6326695306461347840
2017-10-18 18:48:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6325516669506588672
2017-10-18 18:44:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6326458470799339520
2017-10-16 13:46:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6325364512987848704
2017-10-15 10:37:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6324509881147678720
2017-10-15 10:34:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6324283926240202753
2017-10-15 10:33:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6325226804827295744
2017-10-15 10:22:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6324683350774808576
2017-10-09 07:12:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6322065359205605376
2017-10-09 07:10:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6322707538282369024
2017-10-09 07:04:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6322821632687767552
2017-10-06 23:15:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6321601128022765568
2017-09-27 16:22:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6318704901400600576
2017-09-27 08:34:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6317815304999305218
2017-09-25 08:27:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6317543249808539648
2017-09-22 16:55:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6316736235176030208
2017-09-22 16:18:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6317018084209233920
2017-09-18 10:07:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6314487259332689920
2017-09-09 22:42:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6310889718926180352
2017-09-09 16:42:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6312024355022999552
2017-09-08 05:44:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6311090843600064513
2017-09-07 17:07:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6310921595963604993?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6310921595963604993%2C6311134192457523200%29
2017-09-05 05:26:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8669683166946052746
2017-08-31 10:35:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6308967998518628352
2017-08-30 10:38:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6308384106338099200
2017-08-21 17:09:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6303969010128023552
2017-08-20 08:53:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7321349338198322778
2017-08-19 18:26:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6304287954877583360
